,단지코드,총세대수,임대건물구분,지역,전용면적,전용면적별세대수,빈집,임대료,노선수,버스,주차면수,등록차량수
2212,C1338,622,아파트,부산광역시,41.83,98,13.0,193460,1.0,3.0,551.0,551.0
2213,C1338,622,아파트,부산광역시,41.83,28,13.0,193460,1.0,3.0,551.0,551.0
2214,C1338,622,아파트,부산광역시,41.94,108,13.0,193460,1.0,3.0,551.0,551.0
2215,C1338,622,아파트,부산광역시,41.97,92,13.0,193460,1.0,3.0,551.0,551.0
2216,C1338,622,아파트,부산광역시,46.9,14,13.0,241560,1.0,3.0,551.0,551.0
2217,C1338,622,아파트,부산광역시,46.9,14,13.0,241560,1.0,3.0,551.0,551.0
2218,C1338,622,아파트,부산광역시,46.95,100,13.0,241560,1.0,3.0,551.0,551.0
2219,C1338,622,아파트,부산광역시,46.95,50,13.0,241560,1.0,3.0,551.0,551.0
2220,C1338,622,아파트,부산광역시,51.93,80,13.0,292930,1.0,3.0,551.0,551.0
2221,C1338,622,아파트,부산광역시,51.93,38,13.0,292930,1.0,3.0,551.0,551.0
2222,C2405,600,아파트,경상남도,75.84,48,22.0,603480,0.0,8.0,728.0,1240.0
2223,C2405,600,아파트,경상남도,75.99,54,22.0,603480,0.0,8.0,728.0,1240.0
2224,C2405,600,아파트,경상남도,84.95,182,22.0,636400,0.0,8.0,728.0,1240.0
2225,C1969,1366,아파트,대구광역시,29.85,124,29.0,132250,0.0,2.0,1192.0,886.0
2226,C1969,1366,아파트,대구광역시,36.93,762,29.0,167230,0.0,2.0,1192.0,886.0
2227,C1969,1366,아파트,대구광역시,36.93,32,29.0,167230,0.0,2.0,1192.0,886.0
2228,C1969,1366,아파트,대구광역시,46.69,268,29.0,265610,0.0,2.0,1192.0,886.0
2229,C1969,1366,아파트,대구광역시,26.69,140,29.0,109400,0.0,2.0,1192.0,886.0
2230,C1969,1366,아파트,대구광역시,26.69,40,29.0,109400,0.0,2.0,1192.0,886.0
2231,C2274,1122,아파트,충청북도,29.72,120,34.0,106530,0.0,3.0,1182.0,713.0
2232,C2274,1122,아파트,충청북도,29.72,176,34.0,106530,0.0,3.0,1182.0,713.0
2233,C2274,1122,아파트,충청북도,36.86,78,34.0,141680,0.0,3.0,1182.0,713.0
2234,C2274,1122,아파트,충청북도,36.86,26,34.0,141680,0.0,3.0,1182.0,713.0
2235,C2274,1122,아파트,충청북도,36.95,342,34.0,141680,0.0,3.0,1182.0,713.0
2236,C2274,1122,아파트,충청북도,46.66,94,34.0,188900,0.0,3.0,1182.0,713.0
2237,C2274,1122,아파트,충청북도,46.94,286,34.0,188900,0.0,3.0,1182.0,713.0
2238,C1699,752,아파트,경기도,36.64,438,7.0,224070,0.0,7.0,680.0,606.0
2239,C1699,752,아파트,경기도,46.42,70,7.0,295120,0.0,7.0,680.0,606.0
2240,C1699,752,아파트,경기도,46.42,32,7.0,295120,0.0,7.0,680.0,606.0
2241,C1699,752,아파트,경기도,46.42,36,7.0,295120,0.0,7.0,680.0,606.0
2242,C1699,752,아파트,경기도,51.85,130,7.0,338840,0.0,7.0,680.0,606.0
2243,C1699,752,아파트,경기도,51.85,24,7.0,338840,0.0,7.0,680.0,606.0
2244,C1699,752,아파트,경기도,51.85,22,7.0,338840,0.0,7.0,680.0,606.0
2245,C2251,886,아파트,경기도,26.97,34,16.0,152880,0.0,3.0,809.0,870.0
2246,C2251,886,아파트,경기도,36.73,188,16.0,202010,0.0,3.0,809.0,870.0
2247,C2251,886,아파트,경기도,36.73,94,16.0,202010,0.0,3.0,809.0,870.0
2248,C2251,886,아파트,경기도,46.42,34,16.0,283920,0.0,3.0,809.0,870.0
2249,C2251,886,아파트,경기도,46.42,17,16.0,283920,0.0,3.0,809.0,870.0
2250,C2251,886,아파트,경기도,46.42,17,16.0,283920,0.0,3.0,809.0,870.0
2251,C2251,886,아파트,경기도,46.7,192,16.0,283920,0.0,3.0,809.0,870.0
2252,C2251,886,아파트,경기도,46.7,96,16.0,283920,0.0,3.0,809.0,870.0
2253,C2251,886,아파트,경기도,46.7,94,16.0,283920,0.0,3.0,809.0,870.0
2254,C2251,886,아파트,경기도,51.5,100,16.0,338520,0.0,3.0,809.0,870.0
2255,C2251,886,아파트,경기도,51.5,20,16.0,338520,0.0,3.0,809.0,870.0
2256,C1340,552,아파트,전라북도,29.79,48,21.0,136630,0.0,3.0,523.0,410.0
2257,C1340,552,아파트,전라북도,29.79,152,21.0,136630,0.0,3.0,523.0,410.0
2258,C1340,552,아파트,전라북도,36.83,160,21.0,180350,0.0,3.0,523.0,410.0
2259,C1340,552,아파트,전라북도,36.83,32,21.0,180350,0.0,3.0,523.0,410.0
2260,C1340,552,아파트,전라북도,46.61,160,21.0,251400,0.0,3.0,523.0,410.0
2261,C2373,850,아파트,제주특별자치도,36.81,276,9.0,187090,0.0,5.0,948.0,800.0
2262,C2373,850,아파트,제주특별자치도,36.81,180,9.0,187090,0.0,5.0,948.0,800.0
2263,C2373,850,아파트,제주특별자치도,36.81,36,9.0,187090,0.0,5.0,948.0,800.0
2264,C2373,850,아파트,제주특별자치도,46.9,72,9.0,248380,0.0,5.0,948.0,800.0
2265,C2373,850,아파트,제주특별자치도,46.9,214,9.0,248380,0.0,5.0,948.0,800.0
2266,C2373,850,아파트,제주특별자치도,51.95,72,9.0,288160,0.0,5.0,948.0,800.0
2267,C1455,432,아파트,강원도,29.99,164,2.0,134410,0.0,5.0,349.0,420.0
2268,C1455,432,아파트,강원도,36.84,104,2.0,168810,0.0,5.0,349.0,420.0
2269,C1455,432,아파트,강원도,46.76,164,2.0,222580,0.0,5.0,349.0,420.0
2278,C2137,960,아파트,경상북도,29.66,180,30.0,154350,0.0,8.0,876.0,752.0
2279,C2137,960,아파트,경상북도,36.59,360,30.0,194250,0.0,8.0,876.0,752.0
2280,C2137,960,아파트,경상북도,46.45,420,30.0,59860,0.0,8.0,876.0,752.0
2281,C1985,874,아파트,전라남도,36.83,289,28.0,152680,0.0,4.0,722.0,630.0
2282,C1985,874,아파트,전라남도,36.83,87,28.0,152680,0.0,4.0,722.0,630.0
2283,C1985,874,아파트,전라남도,46.84,322,28.0,236560,0.0,4.0,722.0,630.0
2284,C1985,874,아파트,전라남도,59.72,176,28.0,349460,0.0,4.0,722.0,630.0
2285,C2583,1106,아파트,대전광역시,36.85,24,21.0,193550,0.0,2.0,752.0,982.0
2286,C2583,1106,아파트,대전광역시,36.85,70,21.0,193550,0.0,2.0,752.0,982.0
2287,C2583,1106,아파트,대전광역시,36.93,604,21.0,193550,0.0,2.0,752.0,982.0
2288,C2583,1106,아파트,대전광역시,36.93,24,21.0,193550,0.0,2.0,752.0,982.0
2289,C2583,1106,아파트,대전광역시,46.78,72,21.0,254840,0.0,2.0,752.0,982.0
2290,C2583,1106,아파트,대전광역시,46.78,72,21.0,254840,0.0,2.0,752.0,982.0
2291,C2583,1106,아파트,대전광역시,21.97,60,21.0,69250,0.0,2.0,752.0,982.0
2292,C2583,1106,아파트,대전광역시,26.9,60,21.0,84230,0.0,2.0,752.0,982.0
2293,C2583,1106,아파트,대전광역시,26.9,36,21.0,84230,0.0,2.0,752.0,982.0
2294,C2583,1106,아파트,대전광역시,26.9,72,21.0,84230,0.0,2.0,752.0,982.0
2295,C2583,1106,아파트,대전광역시,26.9,12,21.0,84230,0.0,2.0,752.0,982.0
2296,C2663,772,아파트,경기도,26.98,112,14.0,169420,0.0,3.0,700.0,652.0
2297,C2663,772,아파트,경기도,36.65,180,14.0,240470,0.0,3.0,700.0,652.0
2298,C2663,772,아파트,경기도,36.94,40,14.0,240470,0.0,3.0,700.0,652.0
2299,C2663,772,아파트,경기도,46.79,300,14.0,312610,0.0,3.0,700.0,652.0
2300,C2663,772,아파트,경기도,46.79,20,14.0,312610,0.0,3.0,700.0,652.0
2301,C2663,772,아파트,경기도,51.88,120,14.0,338840,0.0,3.0,700.0,652.0
2302,C2450,483,아파트,경기도,36.64,262,8.0,240470,0.0,5.0,437.0,451.0
2303,C2450,483,아파트,경기도,46.42,53,8.0,312610,0.0,5.0,437.0,451.0
2304,C2450,483,아파트,경기도,46.42,76,8.0,312610,0.0,5.0,437.0,451.0
2305,C2450,483,아파트,경기도,46.42,44,8.0,312610,0.0,5.0,437.0,451.0
2306,C2450,483,아파트,경기도,51.57,20,8.0,338840,0.0,5.0,437.0,451.0
2307,C2450,483,아파트,경기도,51.57,28,8.0,338840,0.0,5.0,437.0,451.0
2308,C2329,1028,아파트,대구광역시,29.68,216,24.0,184940,0.0,5.0,973.0,821.0
2309,C2329,1028,아파트,대구광역시,36.47,540,24.0,240860,0.0,5.0,973.0,821.0
2310,C2329,1028,아파트,대구광역시,46.73,168,24.0,311830,0.0,5.0,973.0,821.0
2311,C2329,1028,아파트,대구광역시,51.29,104,24.0,334400,0.0,5.0,973.0,821.0
2312,C1834,326,아파트,강원도,36.79,212,4.0,138700,0.0,1.0,268.0,255.0
2313,C1834,326,아파트,강원도,46.42,78,4.0,174190,0.0,1.0,268.0,255.0
2314,C1834,326,아파트,강원도,51.5,36,4.0,208600,0.0,1.0,268.0,255.0
2319,C1848,532,아파트,광주광역시,51.87,150,9.0,455600,0.0,3.0,660.0,625.0
2320,C1848,532,아파트,광주광역시,59.67,70,9.0,509410,0.0,3.0,660.0,625.0
2321,C1848,532,아파트,광주광역시,59.89,224,9.0,510510,0.0,3.0,660.0,625.0
2322,C1848,532,아파트,광주광역시,59.89,56,9.0,510510,0.0,3.0,660.0,625.0
2323,C1848,532,아파트,광주광역시,59.95,32,9.0,512110,0.0,3.0,660.0,625.0
2324,C1743,791,아파트,대구광역시,67.86,38,16.0,495000,1.0,1.0,944.0,1653.0
2325,C1743,791,아파트,대구광역시,67.86,87,16.0,495000,1.0,1.0,944.0,1653.0
2326,C1743,791,아파트,대구광역시,67.88,38,16.0,495000,1.0,1.0,944.0,1653.0
2327,C1743,791,아파트,대구광역시,67.88,87,16.0,495000,1.0,1.0,944.0,1653.0
2328,C1743,791,아파트,대구광역시,74.93,116,16.0,520000,1.0,1.0,944.0,1653.0
2329,C1743,791,아파트,대구광역시,74.93,257,16.0,520000,1.0,1.0,944.0,1653.0
2330,C1743,791,아파트,대구광역시,84.83,168,16.0,550000,1.0,1.0,944.0,1653.0
2331,C1350,1401,아파트,대전광역시,74.94,317,2.0,,0.0,6.0,1636.0,2315.0
2332,C1350,1401,아파트,대전광역시,74.94,137,2.0,,0.0,6.0,1636.0,2315.0
2333,C1350,1401,아파트,대전광역시,74.94,22,2.0,,0.0,6.0,1636.0,2315.0
2334,C1350,1401,아파트,대전광역시,84.94,164,2.0,,0.0,6.0,1636.0,2315.0
2335,C1350,1401,아파트,대전광역시,84.94,19,2.0,,0.0,6.0,1636.0,2315.0
2336,C1350,1401,아파트,대전광역시,84.96,26,2.0,,0.0,6.0,1636.0,2315.0
2337,C1350,1401,아파트,대전광역시,84.97,26,2.0,,0.0,6.0,1636.0,2315.0
2338,C1350,1401,아파트,대전광역시,51.99,106,2.0,408600,0.0,6.0,1636.0,2315.0
2339,C1350,1401,아파트,대전광역시,59.91,13,2.0,519350,0.0,6.0,1636.0,2315.0
2340,C1350,1401,아파트,대전광역시,59.92,223,2.0,516130,0.0,6.0,1636.0,2315.0
2341,C1350,1401,아파트,대전광역시,51.99,146,2.0,131130,0.0,6.0,1636.0,2315.0
2342,C1350,1401,아파트,대전광역시,59.91,32,2.0,152680,0.0,6.0,1636.0,2315.0
2343,C1350,1401,아파트,대전광역시,59.92,170,2.0,152480,0.0,6.0,1636.0,2315.0
2344,C1402,344,아파트,충청북도,59.91,60,16.0,360000,0.0,2.0,344.0,498.0
2345,C1402,344,아파트,충청북도,59.91,30,16.0,360000,0.0,2.0,344.0,498.0
2346,C1402,344,아파트,충청북도,74.89,116,16.0,480000,0.0,2.0,344.0,498.0
2347,C1402,344,아파트,충청북도,84.92,39,16.0,560000,0.0,2.0,344.0,498.0
2348,C1402,344,아파트,충청북도,84.97,99,16.0,560000,0.0,2.0,344.0,498.0
2349,C1103,935,아파트,강원도,29.91,269,31.0,150540,0.0,2.0,939.0,787.0
2350,C1103,935,아파트,강원도,36.71,232,31.0,193550,0.0,2.0,939.0,787.0
2351,C1103,935,아파트,강원도,46.73,268,31.0,247310,0.0,2.0,939.0,787.0
2352,C1103,935,아파트,강원도,51.51,166,31.0,279570,0.0,2.0,939.0,787.0
2353,C1129,1444,아파트,경기도,51.79,350,2.0,468450,1.0,10.0,1275.0,1668.0
2354,C1129,1444,아파트,경기도,51.95,258,2.0,468450,1.0,10.0,1275.0,1668.0
2355,C1129,1444,아파트,경기도,59.68,33,2.0,520500,1.0,10.0,1275.0,1668.0
2356,C1129,1444,아파트,경기도,59.68,111,2.0,520500,1.0,10.0,1275.0,1668.0
2357,C1129,1444,아파트,경기도,59.72,31,2.0,520500,1.0,10.0,1275.0,1668.0
2358,C1129,1444,아파트,경기도,59.8,343,2.0,520500,1.0,10.0,1275.0,1668.0
2359,C1129,1444,아파트,경기도,59.89,177,2.0,520500,1.0,10.0,1275.0,1668.0
2360,C1129,1444,아파트,경기도,59.98,141,2.0,520500,1.0,10.0,1275.0,1668.0
2361,C1027,452,아파트,경상남도,33.83,174,21.0,203220,0.0,5.0,461.0,207.0
2362,C1027,452,아파트,경상남도,39.56,88,21.0,246230,0.0,5.0,461.0,207.0
2363,C1027,452,아파트,경상남도,46.63,138,21.0,306450,0.0,5.0,461.0,207.0
2364,C1027,452,아파트,경상남도,46.63,30,21.0,306450,0.0,5.0,461.0,207.0
2365,C1027,452,아파트,경상남도,46.95,22,21.0,306450,0.0,5.0,461.0,207.0
2366,C2377,1105,아파트,경상남도,33.83,408,22.0,202140,0.0,3.0,1110.0,579.0
2367,C2377,1105,아파트,경상남도,39.56,366,22.0,246230,0.0,3.0,1110.0,579.0
2368,C2377,1105,아파트,경상남도,46.63,96,22.0,305370,0.0,3.0,1110.0,579.0
2369,C2377,1105,아파트,경상남도,46.95,44,22.0,305370,0.0,3.0,1110.0,579.0
2370,C2377,1105,아파트,경상남도,51.96,146,22.0,331180,0.0,3.0,1110.0,579.0
2371,C2377,1105,아파트,경상남도,51.96,45,22.0,331180,0.0,3.0,1110.0,579.0
2374,C2661,354,아파트,제주특별자치도,26.99,140,12.0,137620,0.0,6.0,297.0,330.0
2375,C2661,354,아파트,제주특별자치도,36.98,110,12.0,186010,0.0,6.0,297.0,330.0
2376,C2661,354,아파트,제주특별자치도,46.96,104,12.0,231180,0.0,6.0,297.0,330.0
2377,C1263,268,아파트,충청북도,29.79,48,4.0,98920,0.0,5.0,214.0,217.0
2378,C1263,268,아파트,충청북도,29.81,12,4.0,98920,0.0,5.0,214.0,217.0
2379,C1263,268,아파트,충청북도,36.42,28,4.0,124720,0.0,5.0,214.0,217.0
2380,C1263,268,아파트,충청북도,36.48,120,4.0,124720,0.0,5.0,214.0,217.0
2381,C1263,268,아파트,충청북도,46.36,60,4.0,178490,0.0,5.0,214.0,217.0
2382,C1136,984,아파트,경기도,26.89,296,31.0,146230,0.0,19.0,865.0,763.0
2383,C1136,984,아파트,경기도,36.72,296,31.0,221500,0.0,19.0,865.0,763.0
2384,C1136,984,아파트,경기도,46.4,228,31.0,65080,0.0,19.0,865.0,763.0
2385,C1136,984,아파트,경기도,51.76,164,31.0,72610,0.0,19.0,865.0,763.0
2386,C2605,624,아파트,강원도,39.93,450,6.0,182790,0.0,3.0,535.0,572.0
2387,C2605,624,아파트,강원도,46.76,116,6.0,263440,0.0,3.0,535.0,572.0
2388,C2605,624,아파트,강원도,49.81,58,6.0,275260,0.0,3.0,535.0,572.0
2389,C2393,1546,아파트,경기도,36.89,18,1.0,215050,1.0,2.0,1176.0,922.0
2390,C2393,1546,아파트,경기도,36.89,308,1.0,215050,1.0,2.0,1176.0,922.0
2391,C2393,1546,아파트,경기도,36.98,536,1.0,215050,1.0,2.0,1176.0,922.0
2392,C2393,1546,아파트,경기도,36.98,20,1.0,215050,1.0,2.0,1176.0,922.0
2393,C2393,1546,아파트,경기도,46.46,120,1.0,274190,1.0,2.0,1176.0,922.0
2394,C2393,1546,아파트,경기도,46.46,20,1.0,274190,1.0,2.0,1176.0,922.0
2395,C2393,1546,아파트,경기도,46.74,138,1.0,274190,1.0,2.0,1176.0,922.0
2396,C2393,1546,아파트,경기도,46.74,6,1.0,274190,1.0,2.0,1176.0,922.0
2397,C2393,1546,아파트,경기도,26.7,90,1.0,87610,1.0,2.0,1176.0,922.0
2398,C2393,1546,아파트,경기도,26.7,14,1.0,87610,1.0,2.0,1176.0,922.0
2399,C2393,1546,아파트,경기도,26.7,144,1.0,87610,1.0,2.0,1176.0,922.0
2400,C2393,1546,아파트,경기도,33.91,4,1.0,110500,1.0,2.0,1176.0,922.0
2401,C2393,1546,아파트,경기도,33.91,128,1.0,110500,1.0,2.0,1176.0,922.0
2402,C1673,640,아파트,충청북도,29.99,168,22.0,120430,0.0,1.0,549.0,526.0
2403,C1673,640,아파트,충청북도,29.99,12,22.0,120430,0.0,1.0,549.0,526.0
2404,C1673,640,아파트,충청북도,36.84,280,22.0,160210,0.0,1.0,549.0,526.0
2405,C1673,640,아파트,충청북도,46.76,168,22.0,212890,0.0,1.0,549.0,526.0
2406,C1673,640,아파트,충청북도,46.76,12,22.0,212890,0.0,1.0,549.0,526.0
2407,C1017,1460,아파트,대전광역시,26.86,324,27.0,160310,0.0,2.0,1534.0,1246.0
2408,C1017,1460,아파트,대전광역시,36.68,580,27.0,227970,0.0,2.0,1534.0,1246.0
2409,C1017,1460,아파트,대전광역시,46.97,556,27.0,300840,0.0,2.0,1534.0,1246.0
2410,C2539,396,아파트,충청남도,29.91,128,8.0,109670,0.0,2.0,237.0,228.0
2411,C2539,396,아파트,충청남도,29.91,10,8.0,109670,0.0,2.0,237.0,228.0
2412,C2539,396,아파트,충청남도,36.7,128,8.0,136550,0.0,2.0,237.0,228.0
2413,C2539,396,아파트,충청남도,36.7,12,8.0,136550,0.0,2.0,237.0,228.0
2414,C2539,396,아파트,충청남도,46.94,60,8.0,179570,0.0,2.0,237.0,228.0
2415,C2539,396,아파트,충청남도,26.81,58,8.0,23950,0.0,2.0,237.0,228.0
2416,C1933,1022,아파트,광주광역시,66.85,100,8.0,520000,0.0,3.0,1202.0,1730.0
2417,C1933,1022,아파트,광주광역시,66.94,20,8.0,520000,0.0,3.0,1202.0,1730.0
2418,C1933,1022,아파트,광주광역시,66.94,20,8.0,520000,0.0,3.0,1202.0,1730.0
2419,C1933,1022,아파트,광주광역시,66.96,488,8.0,520000,0.0,3.0,1202.0,1730.0
2420,C1933,1022,아파트,광주광역시,74.73,94,8.0,580000,0.0,3.0,1202.0,1730.0
2421,C1933,1022,아파트,광주광역시,74.98,300,8.0,580000,0.0,3.0,1202.0,1730.0
2422,C2316,1126,아파트,대구광역시,29.13,36,36.0,145160,0.0,4.0,983.0,712.0
2423,C2316,1126,아파트,대구광역시,29.8,272,36.0,145160,0.0,4.0,983.0,712.0
2424,C2316,1126,아파트,대구광역시,36.96,574,36.0,188170,0.0,4.0,983.0,712.0
2425,C2316,1126,아파트,대구광역시,46.89,244,36.0,277190,0.0,4.0,983.0,712.0
2449,C2414,924,아파트,충청북도,59.97,174,13.0,270660,0.0,4.0,986.0,1200.0
2450,C2414,924,아파트,충청북도,59.98,532,13.0,270660,0.0,4.0,986.0,1200.0
2451,C2414,924,아파트,충청북도,59.98,174,13.0,270660,0.0,4.0,986.0,1200.0
2452,C2414,924,아파트,충청북도,59.98,44,13.0,270660,0.0,4.0,986.0,1200.0
2453,C1301,340,아파트,대구광역시,26.92,96,19.0,145740,0.0,4.0,320.0,202.0
2454,C1301,340,아파트,대구광역시,26.92,24,19.0,145740,0.0,4.0,320.0,202.0
2455,C1301,340,아파트,대구광역시,33.97,220,19.0,173840,0.0,4.0,320.0,202.0
2456,C1700,922,아파트,대구광역시,51.98,572,39.0,380000,0.0,2.0,804.0,979.0
2457,C1700,922,아파트,대구광역시,59.91,266,39.0,430000,0.0,2.0,804.0,979.0
2458,C1700,922,아파트,대구광역시,59.93,84,39.0,430000,0.0,2.0,804.0,979.0
2459,C1636,632,아파트,경기도,74.85,128,7.0,590000,0.0,20.0,750.0,946.0
2460,C1636,632,아파트,경기도,84.97,74,7.0,630000,0.0,20.0,750.0,946.0
2461,C1636,632,아파트,경기도,84.97,48,7.0,630000,0.0,20.0,750.0,946.0
2462,C1636,632,아파트,경기도,84.98,382,7.0,630000,0.0,20.0,750.0,946.0
2463,C2612,1684,아파트,세종특별자치시,29.71,628,27.0,154000,0.0,2.0,1689.0,1832.0
2464,C2612,1684,아파트,세종특별자치시,29.71,54,27.0,154000,0.0,2.0,1689.0,1832.0
2465,C2612,1684,아파트,세종특별자치시,36.61,620,27.0,197000,0.0,2.0,1689.0,1832.0
2466,C2612,1684,아파트,세종특별자치시,46.41,382,27.0,257000,0.0,2.0,1689.0,1832.0
2467,C1757,794,아파트,부산광역시,33.38,260,13.0,206110,2.0,4.0,676.0,508.0
2468,C1757,794,아파트,부산광역시,39.46,332,13.0,249840,2.0,4.0,676.0,508.0
2469,C1757,794,아파트,부산광역시,46.17,44,13.0,305010,2.0,4.0,676.0,508.0
2470,C1757,794,아파트,부산광역시,46.8,158,13.0,305010,2.0,4.0,676.0,508.0
2471,C2507,1454,아파트,경기도,29.62,43,4.0,162390,0.0,4.0,880.0,763.0
2472,C2507,1454,아파트,경기도,29.72,310,4.0,162390,0.0,4.0,880.0,763.0
2473,C2507,1454,아파트,경기도,29.91,48,4.0,162390,0.0,4.0,880.0,763.0
2474,C2507,1454,아파트,경기도,36.02,104,4.0,206110,0.0,4.0,880.0,763.0
2475,C2507,1454,아파트,경기도,36.06,23,4.0,206110,0.0,4.0,880.0,763.0
2476,C2507,1454,아파트,경기도,36.07,193,4.0,206110,0.0,4.0,880.0,763.0
2477,C2507,1454,아파트,경기도,36.73,33,4.0,206110,0.0,4.0,880.0,763.0
2478,C2507,1454,아파트,경기도,46.39,24,4.0,269610,0.0,4.0,880.0,763.0
2479,C2507,1454,아파트,경기도,46.71,6,4.0,269610,0.0,4.0,880.0,763.0
2480,C2507,1454,아파트,경기도,46.76,20,4.0,269610,0.0,4.0,880.0,763.0
2481,C2507,1454,아파트,경기도,46.76,14,4.0,269610,0.0,4.0,880.0,763.0
2482,C2507,1454,아파트,경기도,46.91,54,4.0,269610,0.0,4.0,880.0,763.0
2483,C2507,1454,아파트,경기도,55.61,44,4.0,308130,0.0,4.0,880.0,763.0
2484,C2507,1454,아파트,경기도,21.72,238,4.0,71320,0.0,4.0,880.0,763.0
2485,C2507,1454,아파트,경기도,26.79,30,4.0,87050,0.0,4.0,880.0,763.0
2486,C2507,1454,아파트,경기도,26.81,146,4.0,87050,0.0,4.0,880.0,763.0
2487,C2507,1454,아파트,경기도,29.62,15,4.0,162390,0.0,4.0,880.0,763.0
2488,C2507,1454,아파트,경기도,29.72,109,4.0,162390,0.0,4.0,880.0,763.0
2489,C1163,316,아파트,경상북도,29.91,88,20.0,155850,0.0,2.0,239.0,326.0
2490,C1163,316,아파트,경상북도,36.53,176,20.0,200830,0.0,2.0,239.0,326.0
2491,C1163,316,아파트,경상북도,46.93,52,20.0,264630,0.0,2.0,239.0,326.0
2492,C2627,580,아파트,전라남도,26.79,138,18.0,89520,0.0,2.0,378.0,404.0
2493,C2627,580,아파트,전라남도,26.79,12,18.0,89520,0.0,2.0,378.0,404.0
2494,C2627,580,아파트,전라남도,36.92,138,18.0,136370,0.0,2.0,378.0,404.0
2495,C2627,580,아파트,전라남도,46.96,172,18.0,175920,0.0,2.0,378.0,404.0
2496,C2627,580,아파트,전라남도,24.95,96,18.0,68450,0.0,2.0,378.0,404.0
2497,C2627,580,아파트,전라남도,24.95,24,18.0,68450,0.0,2.0,378.0,404.0
2498,C2040,198,아파트,충청북도,74.72,48,11.0,480000,0.0,2.0,200.0,336.0
2499,C2040,198,아파트,충청북도,84.95,150,11.0,560000,0.0,2.0,200.0,336.0
2500,C2609,556,아파트,제주특별자치도,21.97,196,17.0,133240,0.0,2.0,490.0,555.0
2501,C2609,556,아파트,제주특별자치도,33.97,160,17.0,184250,0.0,2.0,490.0,555.0
2502,C2609,556,아파트,제주특별자치도,46.96,200,17.0,290430,0.0,2.0,490.0,555.0
2503,C2001,540,아파트,경기도,26.91,18,10.0,122000,0.0,8.0,500.0,417.0
2504,C2001,540,아파트,경기도,26.92,192,10.0,122000,0.0,8.0,500.0,417.0
2505,C2001,540,아파트,경기도,33.8,170,10.0,149000,0.0,8.0,500.0,417.0
2506,C2001,540,아파트,경기도,33.8,12,10.0,149000,0.0,8.0,500.0,417.0
2507,C2001,540,아파트,경기도,46.99,148,10.0,230000,0.0,8.0,500.0,417.0
2508,C1065,938,아파트,경상북도,26.9,298,37.0,137410,0.0,3.0,1117.0,1255.0
2509,C1065,938,아파트,경상북도,33.92,252,37.0,168640,0.0,3.0,1117.0,1255.0
2510,C1065,938,아파트,경상북도,46.94,388,37.0,256080,0.0,3.0,1117.0,1255.0
2511,C1363,2568,아파트,경기도,26.85,150,11.0,158060,0.0,6.0,1798.0,2550.0
2512,C1363,2568,아파트,경기도,26.85,88,11.0,158060,0.0,6.0,1798.0,2550.0
2513,C1363,2568,아파트,경기도,29.92,90,11.0,175260,0.0,6.0,1798.0,2550.0
2514,C1363,2568,아파트,경기도,29.92,72,11.0,175260,0.0,6.0,1798.0,2550.0
2515,C1363,2568,아파트,경기도,29.92,340,11.0,175260,0.0,6.0,1798.0,2550.0
2516,C1363,2568,아파트,경기도,36.96,375,11.0,224730,0.0,6.0,1798.0,2550.0
2517,C1363,2568,아파트,경기도,36.96,144,11.0,224730,0.0,6.0,1798.0,2550.0
2518,C1363,2568,아파트,경기도,36.96,45,11.0,224730,0.0,6.0,1798.0,2550.0
2519,C1363,2568,아파트,경기도,46.49,58,11.0,287090,0.0,6.0,1798.0,2550.0
2520,C1363,2568,아파트,경기도,46.49,141,11.0,287090,0.0,6.0,1798.0,2550.0
2521,C1363,2568,아파트,경기도,46.77,515,11.0,287090,0.0,6.0,1798.0,2550.0
2522,C1363,2568,아파트,경기도,21.95,86,11.0,71930,0.0,6.0,1798.0,2550.0
2523,C1363,2568,아파트,경기도,26.85,300,11.0,87840,0.0,6.0,1798.0,2550.0
2524,C1363,2568,아파트,경기도,26.85,164,11.0,87840,0.0,6.0,1798.0,2550.0
2525,C2579,1058,아파트,경기도,24.76,186,16.0,155100,0.0,4.0,956.0,751.0
2526,C2579,1058,아파트,경기도,24.77,288,16.0,155100,0.0,4.0,956.0,751.0
2527,C2579,1058,아파트,경기도,37.59,368,16.0,232140,0.0,4.0,956.0,751.0
2528,C2579,1058,아파트,경기도,46.75,133,16.0,300840,0.0,4.0,956.0,751.0
2529,C2579,1058,아파트,경기도,51.72,19,16.0,317500,0.0,4.0,956.0,751.0
2530,C2579,1058,아파트,경기도,59.45,64,16.0,351850,0.0,4.0,956.0,751.0
2531,C1048,368,아파트,경기도,26.99,176,15.0,168640,0.0,3.0,333.0,243.0
2532,C1048,368,아파트,경기도,37.98,128,15.0,238380,0.0,3.0,333.0,243.0
2533,C1048,368,아파트,경기도,46.85,64,15.0,308130,0.0,3.0,333.0,243.0
2534,C1210,1088,아파트,대구광역시,21.56,85,39.0,107680,0.0,4.0,773.0,586.0
2535,C1210,1088,아파트,대구광역시,21.56,57,39.0,107680,0.0,4.0,773.0,586.0
2536,C1210,1088,아파트,대구광역시,21.56,498,39.0,112010,0.0,4.0,773.0,586.0
2537,C1210,1088,아파트,대구광역시,26.62,76,39.0,134330,0.0,4.0,773.0,586.0
2538,C1210,1088,아파트,대구광역시,36.74,372,39.0,183730,0.0,4.0,773.0,586.0
